feature,rfe_inclusion_prob,lasso_inclusion_prob
HG3115-HT3291_at,0.2222222222222222,0.0
HG3565-HT3768_at,0.2222222222222222,0.0
HG3731-HT4001_at,0.5555555555555556,0.0
HG3991-HT4261_r_at,0.5555555555555556,0.0
HG4518-HT4921_r_at,0.6666666666666666,0.0
HG4557-HT4962_at,0.1111111111111111,0.0
L11672_at,0.2222222222222222,0.0
L11672_r_at,0.5555555555555556,0.0
M21388_at,0.7777777777777778,0.0
M21388_r_at,0.1111111111111111,0.0
U57341_r_at,0.1111111111111111,0.0
U90546_at,0.8888888888888888,0.0
U90546_r_at,0.3333333333333333,0.0
X87344_cds10_at,0.2222222222222222,0.0
X87344_cds10_r_at,0.2222222222222222,0.0
X98482_r_at,0.2222222222222222,0.0
HG1067-HT1067_r_at,0.2222222222222222,0.0
HG2887-HT3031_r_at,0.3333333333333333,0.0
U34301_at,0.5555555555555556,0.0
U34301_r_at,0.3333333333333333,0.0
X94563_xpt2_r_at,0.1111111111111111,0.0
HG3236-HT3413_f_at,0.1111111111111111,0.0
HG3576-HT3779_f_at,0.1111111111111111,0.0
HG3597-HT3800_f_at,0.1111111111111111,0.0
HG3729-HT3999_f_at,0.1111111111111111,0.0
HG3921-HT4191_f_at,0.7777777777777778,0.0
J02982_f_at,0.7777777777777778,0.0
J03801_f_at,0.5555555555555556,0.0
L49219_f_at,0.2222222222222222,0.0
L49229_f_at,0.5555555555555556,0.0
M19045_f_at,0.2222222222222222,0.0
M23575_f_at,0.1111111111111111,0.0
X14008_rna1_f_at,0.5555555555555556,0.0
D17793_at,0.1111111111111111,0.0
D38024_at,0.4444444444444444,0.0
HG1980-HT2023_at,0.1111111111111111,0.0
HG491-HT491_at,1.0,0.0
J00207_rna2_at,0.3333333333333333,0.0
J00220_cds5_at,0.2222222222222222,0.0
K03431_cds1_at,0.5555555555555556,0.0
L32606_at,0.1111111111111111,0.0
M10942_at,0.6666666666666666,0.0
M12125_at,0.8888888888888888,0.0
M13485_at,0.6666666666666666,0.0
M19888_at,0.1111111111111111,0.0
M21539_at,0.1111111111111111,0.0
M31523_at,1.0,0.0
M32578_at,0.1111111111111111,0.0
M35999_at,0.1111111111111111,0.0
M37075_at,0.1111111111111111,0.0
M61855_at,0.1111111111111111,0.0
M68519_rna1_at,0.6666666666666666,0.0
M81650_rna1_at,0.2222222222222222,0.0
M99435_at,0.1111111111111111,0.0
M99436_at,0.2222222222222222,0.0
S74720_at,0.1111111111111111,0.0
U01317_cds4_at,0.5555555555555556,0.0
U02388_at,0.2222222222222222,0.0
U05861_at,0.6666666666666666,0.0
U12140_at,0.2222222222222222,0.0
U19765_at,0.2222222222222222,0.0
U21556_at,0.1111111111111111,0.0
U27460_at,0.4444444444444444,0.0
U40279_at,0.3333333333333333,0.0
U66061_cds3_at,0.7777777777777778,0.0
U66077_at,0.1111111111111111,0.0
U82979_at,0.2222222222222222,0.0
U84388_at,0.4444444444444444,0.0
X01703_at,0.3333333333333333,0.0
X02958_at,0.1111111111111111,0.0
X16546_at,1.0,0.0
X17093_at,0.8888888888888888,0.0
X54489_rna1_at,0.1111111111111111,0.0
X55989_rna1_at,0.7777777777777778,0.0
X60487_at,0.1111111111111111,0.0
X69654_at,0.6666666666666666,0.0
X87211_at,0.3333333333333333,0.0
X98225_at,0.3333333333333333,0.0
X98296_at,0.3333333333333333,0.0
X99133_at,0.2222222222222222,0.0
Z30643_at,0.3333333333333333,0.0
Z30644_at,0.5555555555555556,0.0
Z80779_at,0.1111111111111111,0.0
D17427_at,0.2222222222222222,0.0
J00277_at,0.1111111111111111,0.0
L08904_at,0.1111111111111111,0.0
L35594_at,0.2222222222222222,0.0
M15395_at,1.0,0.0
M24069_at,0.4444444444444444,0.0
M25296_at,0.2222222222222222,0.0
M28170_at,1.0,0.0
M95740_at,0.1111111111111111,0.0
U03494_at,0.2222222222222222,0.0
U04241_at,0.5555555555555556,0.0
U20499_at,0.1111111111111111,0.0
U21689_at,0.3333333333333333,0.0
U35234_at,0.1111111111111111,0.0
U47677_at,0.4444444444444444,0.0
U69611_at,0.1111111111111111,0.0
X05345_at,0.1111111111111111,0.0
X06318_at,0.2222222222222222,0.0
X07496_at,0.3333333333333333,0.0
X07730_at,0.1111111111111111,0.0
X12953_at,0.2222222222222222,0.0
X16105_at,0.1111111111111111,0.0
X51345_at,0.2222222222222222,0.0
X53683_at,0.1111111111111111,0.0
X96754_at,0.1111111111111111,0.0
Y00477_at,0.6666666666666666,0.0
M27749_at,0.2222222222222222,0.0
M34516_at,0.5555555555555556,0.0
M34516_r_at,0.3333333333333333,0.0
U88898_r_at,0.1111111111111111,0.0
X97261_r_at,0.1111111111111111,0.0
D32129_f_at,0.1111111111111111,0.0
D38437_f_at,0.8888888888888888,0.0
HG2915-HT3059_f_at,0.1111111111111111,0.0
HG3527-HT3721_f_at,0.3333333333333333,0.0
HG4490-HT4876_f_at,0.1111111111111111,0.0
HG67-HT67_f_at,0.2222222222222222,0.0
J00117_f_at,0.1111111111111111,0.0
J00148_cds2_f_at,0.7777777777777778,0.0
K03189_f_at,0.4444444444444444,0.0
K03192_f_at,0.6666666666666666,0.0
K03204_f_at,0.1111111111111111,0.0
L05188_f_at,0.1111111111111111,0.0
L42583_f_at,0.2222222222222222,0.0
L42601_f_at,0.4444444444444444,0.0
L76568_xpt3_f_at,0.2222222222222222,0.0
M22612_f_at,0.5555555555555556,0.0
M60750_f_at,0.1111111111111111,0.0
M90356_f_at,0.1111111111111111,0.0
M92269_f_at,0.2222222222222222,0.0
V00532_rna1_f_at,0.1111111111111111,0.0
V00542_f_at,0.2222222222222222,0.0
X00090_f_at,0.1111111111111111,0.0
X13930_f_at,0.7777777777777778,0.0
X64177_f_at,0.4444444444444444,0.0
X71345_f_at,0.6666666666666666,0.0
X97444_f_at,0.1111111111111111,0.0
L41268_f_at,0.3333333333333333,0.0
X99479_f_at,0.1111111111111111,0.0
HG658-HT658_f_at,0.5555555555555556,0.0
M94880_f_at,0.2222222222222222,0.0
S80905_f_at,0.1111111111111111,0.0
L10717_at,0.1111111111111111,0.0
L34355_at,0.1111111111111111,0.0
L78833_cds4_at,0.1111111111111111,0.0
M13981_at,0.1111111111111111,0.0
M93143_at,0.1111111111111111,0.0
S78825_at,0.1111111111111111,0.0
U11863_at,0.4444444444444444,0.0
U29175_at,0.6666666666666666,0.0
U58516_at,0.1111111111111111,0.0
X06956_at,0.2222222222222222,0.0
M71243_f_at,0.8888888888888888,0.0
